pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
25565,(chromium-browse),1572839139684,14,15,0,0,1
25624,(chromium-browse),1572839139684,5,3,0,0,1
25625,(chromium-browse),1572839139684,7,10,0,0,1
25518,(chromium-browse),1572839139686,99,58,0,0,2
25528,(chromium-browse),1572839139686,5,7,0,0,2
25532,(chromium-browse),1572839139686,0,1,0,0,2
25560,(chromium-browse),1572839139686,24,20,0,0,2
25565,(chromium-browse),1572839139686,14,15,0,0,2
25624,(chromium-browse),1572839139686,5,3,0,0,2
25625,(chromium-browse),1572839139686,7,10,0,0,2
25518,(chromium-browse),1572839139687,100,58,1,0,1
25528,(chromium-browse),1572839139687,5,7,0,0,1
25532,(chromium-browse),1572839139687,0,1,0,0,1
25560,(chromium-browse),1572839139687,24,20,0,0,1
25565,(chromium-browse),1572839139687,14,15,0,0,1
25624,(chromium-browse),1572839139687,5,3,0,0,1
25625,(chromium-browse),1572839139687,7,10,0,0,1
25518,(chromium-browse),1572839139688,100,58,0,0,1
25528,(chromium-browse),1572839139688,5,7,0,0,1
25532,(chromium-browse),1572839139688,0,1,0,0,1
25560,(chromium-browse),1572839139688,24,20,0,0,1
25565,(chromium-browse),1572839139688,14,15,0,0,1
25624,(chromium-browse),1572839139688,5,3,0,0,1
25625,(chromium-browse),1572839139688,7,10,0,0,1
25518,(chromium-browse),1572839139689,100,58,0,0,1
25528,(chromium-browse),1572839139689,5,7,0,0,1
25532,(chromium-browse),1572839139689,0,1,0,0,1
25560,(chromium-browse),1572839139689,24,20,0,0,1
25565,(chromium-browse),1572839139689,14,15,0,0,1
25624,(chromium-browse),1572839139689,5,3,0,0,1
25625,(chromium-browse),1572839139689,7,10,0,0,1
25518,(chromium-browse),1572839139691,100,58,0,0,2
25528,(chromium-browse),1572839139691,5,7,0,0,2
25532,(chromium-browse),1572839139691,0,1,0,0,2
25560,(chromium-browse),1572839139691,24,20,0,0,2
25565,(chromium-browse),1572839139691,14,15,0,0,2
25624,(chromium-browse),1572839139691,5,3,0,0,2
25625,(chromium-browse),1572839139691,8,10,1,0,2
25518,(chromium-browse),1572839139692,100,58,0,0,1
25528,(chromium-browse),1572839139692,5,7,0,0,1
25532,(chromium-browse),1572839139692,0,1,0,0,1
25560,(chromium-browse),1572839139692,24,20,0,0,1
25565,(chromium-browse),1572839139692,14,15,0,0,1
25624,(chromium-browse),1572839139692,5,3,0,0,1
25625,(chromium-browse),1572839139692,8,10,0,0,1
25518,(chromium-browse),1572839139693,101,58,1,0,1
25528,(chromium-browse),1572839139693,5,7,0,0,1
25532,(chromium-browse),1572839139693,0,1,0,0,1
25560,(chromium-browse),1572839139693,24,20,0,0,1
25565,(chromium-browse),1572839139693,14,15,0,0,1
25624,(chromium-browse),1572839139693,5,3,0,0,1
25625,(chromium-browse),1572839139693,8,10,0,0,1
25518,(chromium-browse),1572839139695,101,58,0,0,2
25528,(chromium-browse),1572839139695,5,7,0,0,2
25532,(chromium-browse),1572839139695,0,1,0,0,2
25560,(chromium-browse),1572839139695,24,20,0,0,2
25565,(chromium-browse),1572839139695,14,15,0,0,2
25624,(chromium-browse),1572839139695,5,3,0,0,2
25625,(chromium-browse),1572839139695,8,10,0,0,2
25518,(chromium-browse),1572839139696,101,58,0,0,1
25528,(chromium-browse),1572839139696,5,7,0,0,1
25532,(chromium-browse),1572839139696,0,1,0,0,1
25560,(chromium-browse),1572839139696,25,20,1,0,1
25565,(chromium-browse),1572839139696,14,15,0,0,1
25624,(chromium-browse),1572839139696,5,3,0,0,1
25625,(chromium-browse),1572839139696,8,10,0,0,1
25518,(chromium-browse),1572839139697,101,58,0,0,1
25528,(chromium-browse),1572839139697,5,7,0,0,1
25532,(chromium-browse),1572839139697,0,1,0,0,1
25560,(chromium-browse),1572839139697,25,20,0,0,1
25565,(chromium-browse),1572839139697,14,15,0,0,1
25624,(chromium-browse),1572839139697,5,3,0,0,1
25625,(chromium-browse),1572839139697,8,10,0,0,1
25518,(chromium-browse),1572839139698,101,58,0,0,1
25528,(chromium-browse),1572839139698,5,7,0,0,1
25532,(chromium-browse),1572839139698,0,1,0,0,1
25560,(chromium-browse),1572839139698,25,20,0,0,1
25565,(chromium-browse),1572839139698,14,15,0,0,1
25624,(chromium-browse),1572839139698,5,3,0,0,1
25625,(chromium-browse),1572839139698,8,10,0,0,1
25518,(chromium-browse),1572839139700,101,58,0,0,2
25528,(chromium-browse),1572839139700,5,7,0,0,2
25532,(chromium-browse),1572839139700,0,1,0,0,2
25560,(chromium-browse),1572839139700,25,20,0,0,2
25565,(chromium-browse),1572839139700,14,15,0,0,2
25624,(chromium-browse),1572839139700,5,3,0,0,2
25625,(chromium-browse),1572839139700,8,10,0,0,2
25518,(chromium-browse),1572839139701,102,58,1,0,1
25528,(chromium-browse),1572839139701,5,7,0,0,1
25532,(chromium-browse),1572839139701,0,1,0,0,1
25560,(chromium-browse),1572839139701,25,20,0,0,1
25565,(chromium-browse),1572839139701,14,15,0,0,1
25624,(chromium-browse),1572839139701,5,3,0,0,1
25625,(chromium-browse),1572839139701,8,10,0,0,1
25518,(chromium-browse),1572839139702,102,58,0,0,1
25528,(chromium-browse),1572839139702,5,7,0,0,1
25532,(chromium-browse),1572839139702,0,1,0,0,1
25560,(chromium-browse),1572839139702,25,20,0,0,1
25565,(chromium-browse),1572839139702,14,15,0,0,1
25624,(chromium-browse),1572839139702,5,3,0,0,1
25625,(chromium-browse),1572839139702,8,10,0,0,1
25518,(chromium-browse),1572839139703,102,58,0,0,1
25528,(chromium-browse),1572839139703,5,7,0,0,1
25532,(chromium-browse),1572839139703,0,1,0,0,1
25560,(chromium-browse),1572839139703,25,20,0,0,1
25565,(chromium-browse),1572839139703,14,15,0,0,1
25624,(chromium-browse),1572839139703,5,3,0,0,1
25625,(chromium-browse),1572839139703,8,10,0,0,1
25518,(chromium-browse),1572839139705,102,58,0,0,2
25528,(chromium-browse),1572839139705,5,7,0,0,2
25532,(chromium-browse),1572839139705,0,1,0,0,2
25560,(chromium-browse),1572839139705,25,20,0,0,2
25565,(chromium-browse),1572839139705,14,15,0,0,2
25624,(chromium-browse),1572839139705,5,3,0,0,2
25625,(chromium-browse),1572839139705,8,10,0,0,2
25518,(chromium-browse),1572839139706,102,58,0,0,1
25528,(chromium-browse),1572839139706,5,7,0,0,1
25532,(chromium-browse),1572839139706,0,1,0,0,1
25560,(chromium-browse),1572839139706,25,20,0,0,1
25565,(chromium-browse),1572839139706,14,15,0,0,1
25624,(chromium-browse),1572839139706,5,3,0,0,1
25625,(chromium-browse),1572839139706,8,10,0,0,1
25518,(chromium-browse),1572839139707,102,58,0,0,1
25528,(chromium-browse),1572839139707,5,7,0,0,1
25532,(chromium-browse),1572839139707,0,1,0,0,1
25560,(chromium-browse),1572839139707,25,20,0,0,1
25565,(chromium-browse),1572839139707,14,15,0,0,1
25624,(chromium-browse),1572839139707,5,3,0,0,1
25625,(chromium-browse),1572839139707,8,10,0,0,1
25518,(chromium-browse),1572839139709,102,58,0,0,2
25528,(chromium-browse),1572839139709,5,7,0,0,2
25532,(chromium-browse),1572839139709,0,1,0,0,2
25560,(chromium-browse),1572839139709,25,20,0,0,2
25565,(chromium-browse),1572839139709,14,15,0,0,2
25624,(chromium-browse),1572839139709,5,3,0,0,2
25625,(chromium-browse),1572839139709,9,10,1,0,2
25518,(chromium-browse),1572839139710,102,58,0,0,1
25528,(chromium-browse),1572839139710,5,7,0,0,1
25532,(chromium-browse),1572839139710,0,1,0,0,1
25560,(chromium-browse),1572839139710,25,21,0,1,1
25565,(chromium-browse),1572839139710,14,15,0,0,1
25624,(chromium-browse),1572839139710,5,3,0,0,1
25625,(chromium-browse),1572839139710,9,10,0,0,1
25518,(chromium-browse),1572839139711,102,58,0,0,1
25528,(chromium-browse),1572839139711,5,7,0,0,1
25532,(chromium-browse),1572839139711,0,1,0,0,1
25560,(chromium-browse),1572839139711,25,21,0,0,1
25565,(chromium-browse),1572839139711,14,15,0,0,1
25624,(chromium-browse),1572839139711,5,3,0,0,1
25625,(chromium-browse),1572839139711,9,10,0,0,1
25518,(chromium-browse),1572839139721,102,60,0,2,10
25528,(chromium-browse),1572839139721,5,7,0,0,10
25532,(chromium-browse),1572839139721,0,1,0,0,10
25560,(chromium-browse),1572839139721,25,21,0,0,10
25565,(chromium-browse),1572839139721,14,15,0,0,10
25624,(chromium-browse),1572839139721,5,3,0,0,10
25625,(chromium-browse),1572839139721,9,10,0,0,10
25518,(chromium-browse),1572839139722,102,60,0,0,1
25528,(chromium-browse),1572839139722,5,7,0,0,1
25532,(chromium-browse),1572839139722,0,1,0,0,1
25560,(chromium-browse),1572839139722,25,21,0,0,1
25565,(chromium-browse),1572839139722,14,15,0,0,1
25624,(chromium-browse),1572839139722,5,3,0,0,1
25625,(chromium-browse),1572839139722,9,10,0,0,1
25518,(chromium-browse),1572839139723,103,60,1,0,1
25528,(chromium-browse),1572839139723,5,7,0,0,1
25532,(chromium-browse),1572839139723,0,1,0,0,1
25560,(chromium-browse),1572839139723,25,21,0,0,1
25565,(chromium-browse),1572839139723,14,15,0,0,1
25624,(chromium-browse),1572839139723,5,3,0,0,1
25625,(chromium-browse),1572839139723,9,10,0,0,1
25518,(chromium-browse),1572839139724,103,60,0,0,1
25528,(chromium-browse),1572839139724,5,7,0,0,1
25532,(chromium-browse),1572839139724,0,1,0,0,1
25560,(chromium-browse),1572839139724,25,21,0,0,1
25565,(chromium-browse),1572839139724,14,15,0,0,1
25624,(chromium-browse),1572839139724,5,3,0,0,1
25625,(chromium-browse),1572839139724,9,10,0,0,1
25518,(chromium-browse),1572839139726,103,60,0,0,2
25528,(chromium-browse),1572839139726,5,7,0,0,2
25532,(chromium-browse),1572839139726,0,1,0,0,2
25560,(chromium-browse),1572839139726,26,21,1,0,2
25565,(chromium-browse),1572839139726,14,15,0,0,2
25624,(chromium-browse),1572839139726,5,3,0,0,2
25625,(chromium-browse),1572839139726,9,10,0,0,2
25518,(chromium-browse),1572839139727,103,60,0,0,1
25528,(chromium-browse),1572839139727,5,7,0,0,1
25532,(chromium-browse),1572839139727,0,1,0,0,1
25560,(chromium-browse),1572839139727,26,21,0,0,1
25565,(chromium-browse),1572839139727,14,15,0,0,1
25624,(chromium-browse),1572839139727,5,3,0,0,1
25625,(chromium-browse),1572839139727,10,10,1,0,1
25518,(chromium-browse),1572839139728,103,60,0,0,1
25528,(chromium-browse),1572839139728,5,7,0,0,1
25532,(chromium-browse),1572839139728,0,1,0,0,1
25560,(chromium-browse),1572839139728,26,21,0,0,1
25565,(chromium-browse),1572839139728,14,15,0,0,1
25624,(chromium-browse),1572839139728,5,3,0,0,1
25625,(chromium-browse),1572839139728,10,10,0,0,1
25518,(chromium-browse),1572839139730,103,60,0,0,2
25528,(chromium-browse),1572839139730,5,7,0,0,2
25532,(chromium-browse),1572839139730,0,1,0,0,2
25560,(chromium-browse),1572839139730,26,21,0,0,2
25565,(chromium-browse),1572839139730,14,15,0,0,2
25624,(chromium-browse),1572839139730,5,3,0,0,2
25625,(chromium-browse),1572839139730,10,10,0,0,2
25518,(chromium-browse),1572839139731,104,60,1,0,1
25528,(chromium-browse),1572839139731,5,7,0,0,1
25532,(chromium-browse),1572839139731,0,1,0,0,1
25560,(chromium-browse),1572839139731,26,21,0,0,1
25565,(chromium-browse),1572839139731,14,15,0,0,1
25624,(chromium-browse),1572839139731,5,3,0,0,1
25625,(chromium-browse),1572839139731,10,10,0,0,1
25518,(chromium-browse),1572839139732,104,60,0,0,1
25528,(chromium-browse),1572839139732,5,7,0,0,1
25532,(chromium-browse),1572839139732,0,1,0,0,1
25560,(chromium-browse),1572839139732,26,21,0,0,1
25565,(chromium-browse),1572839139732,14,15,0,0,1
25624,(chromium-browse),1572839139732,5,3,0,0,1
25625,(chromium-browse),1572839139732,10,10,0,0,1
25518,(chromium-browse),1572839139733,104,60,0,0,1
25528,(chromium-browse),1572839139733,5,7,0,0,1
25532,(chromium-browse),1572839139733,0,1,0,0,1
25560,(chromium-browse),1572839139733,26,21,0,0,1
25565,(chromium-browse),1572839139733,14,15,0,0,1
25624,(chromium-browse),1572839139733,5,3,0,0,1
25625,(chromium-browse),1572839139733,10,10,0,0,1
25518,(chromium-browse),1572839139735,104,60,0,0,2
25528,(chromium-browse),1572839139735,5,7,0,0,2
25532,(chromium-browse),1572839139735,0,1,0,0,2
25560,(chromium-browse),1572839139735,26,21,0,0,2
25565,(chromium-browse),1572839139735,14,15,0,0,2
25624,(chromium-browse),1572839139735,5,3,0,0,2
25625,(chromium-browse),1572839139735,10,10,0,0,2
25518,(chromium-browse),1572839139736,104,60,0,0,1
25528,(chromium-browse),1572839139736,5,7,0,0,1
25532,(chromium-browse),1572839139736,0,1,0,0,1
25560,(chromium-browse),1572839139736,26,21,0,0,1
25565,(chromium-browse),1572839139736,14,15,0,0,1
25624,(chromium-browse),1572839139736,5,3,0,0,1
25625,(chromium-browse),1572839139736,10,10,0,0,1
25518,(chromium-browse),1572839139737,104,60,0,0,1
25528,(chromium-browse),1572839139737,5,7,0,0,1
25532,(chromium-browse),1572839139737,0,1,0,0,1
25560,(chromium-browse),1572839139737,26,21,0,0,1
25565,(chromium-browse),1572839139737,14,15,0,0,1
25624,(chromium-browse),1572839139737,5,3,0,0,1
25625,(chromium-browse),1572839139737,10,10,0,0,1
25518,(chromium-browse),1572839139738,104,61,0,1,1
25528,(chromium-browse),1572839139738,5,7,0,0,1
