pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
25252,(chromium-browse),1572839074758,28,16,0,0,1
25257,(chromium-browse),1572839074758,13,14,0,0,1
25316,(chromium-browse),1572839074758,5,3,0,0,1
25317,(chromium-browse),1572839074758,12,6,1,0,1
25346,(chromium-browse),1572839074758,7,7,0,0,1
25210,(chromium-browse),1572839074760,102,63,0,0,2
25220,(chromium-browse),1572839074760,4,10,0,0,2
25224,(chromium-browse),1572839074760,0,2,0,0,2
25252,(chromium-browse),1572839074760,28,16,0,0,2
25257,(chromium-browse),1572839074760,13,14,0,0,2
25316,(chromium-browse),1572839074760,5,3,0,0,2
25317,(chromium-browse),1572839074760,12,6,0,0,2
25346,(chromium-browse),1572839074760,7,7,0,0,2
25210,(chromium-browse),1572839074761,102,64,0,1,1
25220,(chromium-browse),1572839074761,4,10,0,0,1
25224,(chromium-browse),1572839074761,0,2,0,0,1
25252,(chromium-browse),1572839074761,28,16,0,0,1
25257,(chromium-browse),1572839074761,13,14,0,0,1
25316,(chromium-browse),1572839074761,5,3,0,0,1
25317,(chromium-browse),1572839074761,12,6,0,0,1
25346,(chromium-browse),1572839074761,7,7,0,0,1
25210,(chromium-browse),1572839074762,102,64,0,0,1
25220,(chromium-browse),1572839074762,4,10,0,0,1
25224,(chromium-browse),1572839074762,0,2,0,0,1
25252,(chromium-browse),1572839074762,28,16,0,0,1
25257,(chromium-browse),1572839074762,13,14,0,0,1
25316,(chromium-browse),1572839074762,5,3,0,0,1
25317,(chromium-browse),1572839074762,12,6,0,0,1
25346,(chromium-browse),1572839074762,7,7,0,0,1
25210,(chromium-browse),1572839074763,102,64,0,0,1
25220,(chromium-browse),1572839074763,4,10,0,0,1
25224,(chromium-browse),1572839074763,0,2,0,0,1
25252,(chromium-browse),1572839074763,28,16,0,0,1
25257,(chromium-browse),1572839074763,13,14,0,0,1
25316,(chromium-browse),1572839074763,5,3,0,0,1
25317,(chromium-browse),1572839074763,12,6,0,0,1
25346,(chromium-browse),1572839074763,7,7,0,0,1
25210,(chromium-browse),1572839074764,102,64,0,0,1
25220,(chromium-browse),1572839074764,4,10,0,0,1
25224,(chromium-browse),1572839074764,0,2,0,0,1
25252,(chromium-browse),1572839074764,28,16,0,0,1
25257,(chromium-browse),1572839074764,13,14,0,0,1
25316,(chromium-browse),1572839074764,5,3,0,0,1
25317,(chromium-browse),1572839074764,12,6,0,0,1
25346,(chromium-browse),1572839074764,7,7,0,0,1
25210,(chromium-browse),1572839074766,102,64,0,0,2
25220,(chromium-browse),1572839074766,4,10,0,0,2
25224,(chromium-browse),1572839074766,0,2,0,0,2
25252,(chromium-browse),1572839074766,28,16,0,0,2
25257,(chromium-browse),1572839074766,13,14,0,0,2
25316,(chromium-browse),1572839074766,5,3,0,0,2
25317,(chromium-browse),1572839074766,12,6,0,0,2
25346,(chromium-browse),1572839074766,7,7,0,0,2
25210,(chromium-browse),1572839074767,102,64,0,0,1
25220,(chromium-browse),1572839074767,4,10,0,0,1
25224,(chromium-browse),1572839074767,0,2,0,0,1
25252,(chromium-browse),1572839074767,28,16,0,0,1
25257,(chromium-browse),1572839074767,13,14,0,0,1
25316,(chromium-browse),1572839074767,5,3,0,0,1
25317,(chromium-browse),1572839074767,12,7,0,1,1
25346,(chromium-browse),1572839074767,7,7,0,0,1
25210,(chromium-browse),1572839074768,102,64,0,0,1
25220,(chromium-browse),1572839074768,4,10,0,0,1
25224,(chromium-browse),1572839074768,0,2,0,0,1
25252,(chromium-browse),1572839074768,28,16,0,0,1
25257,(chromium-browse),1572839074768,13,14,0,0,1
25316,(chromium-browse),1572839074768,5,3,0,0,1
25317,(chromium-browse),1572839074768,12,7,0,0,1
25346,(chromium-browse),1572839074768,7,7,0,0,1
25210,(chromium-browse),1572839074769,102,64,0,0,1
25220,(chromium-browse),1572839074769,4,10,0,0,1
25224,(chromium-browse),1572839074769,0,2,0,0,1
25252,(chromium-browse),1572839074769,28,16,0,0,1
25257,(chromium-browse),1572839074769,13,14,0,0,1
25316,(chromium-browse),1572839074769,5,3,0,0,1
25317,(chromium-browse),1572839074769,12,7,0,0,1
25346,(chromium-browse),1572839074769,7,7,0,0,1
25210,(chromium-browse),1572839074771,102,64,0,0,2
25220,(chromium-browse),1572839074771,4,10,0,0,2
25224,(chromium-browse),1572839074771,0,2,0,0,2
25252,(chromium-browse),1572839074771,29,16,1,0,2
25257,(chromium-browse),1572839074771,13,14,0,0,2
25316,(chromium-browse),1572839074771,5,3,0,0,2
25317,(chromium-browse),1572839074771,12,7,0,0,2
25346,(chromium-browse),1572839074771,7,7,0,0,2
25210,(chromium-browse),1572839074772,102,64,0,0,1
25220,(chromium-browse),1572839074772,4,10,0,0,1
