pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
20011,(CompositorTileW),1573226101077,0,0,0,0,3
20012,(CompositorTileW),1573226101077,0,0,0,0,3
20013,(CompositorTileW),1573226101077,0,0,0,0,3
20014,(CompositorTileW),1573226101077,0,0,0,0,3
19992,(chromium-browse),1573226101078,3,3,0,0,1
19994,(ThreadPoolServi),1573226101078,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101078,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101078,0,1,0,0,1
19997,(GpuMemoryThread),1573226101078,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101078,0,0,0,0,1
20009,(Compositor),1573226101078,0,0,0,0,1
20010,(CompositorTileW),1573226101078,0,0,0,0,1
20011,(CompositorTileW),1573226101078,0,0,0,0,1
20012,(CompositorTileW),1573226101078,0,0,0,0,1
20013,(CompositorTileW),1573226101078,0,0,0,0,1
20014,(CompositorTileW),1573226101078,0,0,0,0,1
19992,(chromium-browse),1573226101080,3,3,0,0,2
19994,(ThreadPoolServi),1573226101080,0,0,0,0,2
19995,(ThreadPoolForeg),1573226101080,0,0,0,0,2
19996,(Chrome_ChildIOT),1573226101080,0,1,0,0,2
19997,(GpuMemoryThread),1573226101080,0,0,0,0,2
19998,(ThreadPoolForeg),1573226101080,0,0,0,0,2
20009,(Compositor),1573226101080,0,0,0,0,2
20010,(CompositorTileW),1573226101080,0,0,0,0,2
20011,(CompositorTileW),1573226101080,0,0,0,0,2
20012,(CompositorTileW),1573226101080,0,0,0,0,2
20013,(CompositorTileW),1573226101080,0,0,0,0,2
20014,(CompositorTileW),1573226101080,0,0,0,0,2
19992,(chromium-browse),1573226101081,3,3,0,0,1
19994,(ThreadPoolServi),1573226101081,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101081,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101081,0,1,0,0,1
19997,(GpuMemoryThread),1573226101081,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101081,0,0,0,0,1
20009,(Compositor),1573226101081,0,0,0,0,1
20010,(CompositorTileW),1573226101081,0,0,0,0,1
20011,(CompositorTileW),1573226101081,0,0,0,0,1
20012,(CompositorTileW),1573226101081,0,0,0,0,1
20013,(CompositorTileW),1573226101081,0,0,0,0,1
20014,(CompositorTileW),1573226101081,0,0,0,0,1
19992,(chromium-browse),1573226101082,3,3,0,0,1
19994,(ThreadPoolServi),1573226101082,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101082,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101082,0,1,0,0,1
19997,(GpuMemoryThread),1573226101082,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101082,0,0,0,0,1
20009,(Compositor),1573226101082,0,0,0,0,1
20010,(CompositorTileW),1573226101082,0,0,0,0,1
20011,(CompositorTileW),1573226101082,0,0,0,0,1
20012,(CompositorTileW),1573226101082,0,0,0,0,1
20013,(CompositorTileW),1573226101082,0,0,0,0,1
20014,(CompositorTileW),1573226101082,0,0,0,0,1
19992,(chromium-browse),1573226101084,3,3,0,0,2
19994,(ThreadPoolServi),1573226101084,0,0,0,0,2
19995,(ThreadPoolForeg),1573226101084,0,0,0,0,2
19996,(Chrome_ChildIOT),1573226101084,0,1,0,0,2
19997,(GpuMemoryThread),1573226101084,0,0,0,0,2
19998,(ThreadPoolForeg),1573226101084,0,0,0,0,2
20009,(Compositor),1573226101084,0,0,0,0,2
20010,(CompositorTileW),1573226101084,0,0,0,0,2
20011,(CompositorTileW),1573226101084,0,0,0,0,2
20012,(CompositorTileW),1573226101084,0,0,0,0,2
20013,(CompositorTileW),1573226101084,0,0,0,0,2
20014,(CompositorTileW),1573226101084,0,0,0,0,2
19992,(chromium-browse),1573226101085,3,3,0,0,1
19994,(ThreadPoolServi),1573226101085,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101085,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101085,0,1,0,0,1
19997,(GpuMemoryThread),1573226101085,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101085,0,0,0,0,1
20009,(Compositor),1573226101085,0,0,0,0,1
20010,(CompositorTileW),1573226101085,0,0,0,0,1
20011,(CompositorTileW),1573226101085,0,0,0,0,1
20012,(CompositorTileW),1573226101085,0,0,0,0,1
20013,(CompositorTileW),1573226101085,0,0,0,0,1
20014,(CompositorTileW),1573226101085,0,0,0,0,1
19992,(chromium-browse),1573226101086,3,3,0,0,1
19994,(ThreadPoolServi),1573226101086,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101086,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101086,0,1,0,0,1
19997,(GpuMemoryThread),1573226101086,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101086,0,0,0,0,1
20009,(Compositor),1573226101086,0,0,0,0,1
20010,(CompositorTileW),1573226101086,0,0,0,0,1
20011,(CompositorTileW),1573226101086,0,0,0,0,1
