Webpage,Coreconfig,Govconfig,loadTime,energy
amazon,3Big,ii,323.0,1391.5039570000001
amazon,3Big,ii,267.0,1125.9511066848365
amazon,3Big,ii,265.0,1382.7060282900002
amazon,3Big,ii,301.0,1237.595152422783
amazon,3Big,ii,250.0,770.8663017450001
amazon,3Big,ii,284.0,1328.0428731089542
amazon,3Big,ii,283.0,1297.9563704
amazon,3Big,ii,261.0,1222.7337319309804
amazon,3Big,ii,249.0,1537.00763802
amazon,3Big,ii,281.0,848.0253346342857
amazon,3Big,ii,316.0,1297.494960154216
amazon,3Big,ii,265.0,1210.7083430400003
amazon,3Big,ii,284.0,1334.3551381400002
amazon,3Big,ii,256.0,810.4317807580392
amazon,3Big,ii,268.0,1361.3423774672551
amazon,3Big,ii,299.0,1254.7600284799998
amazon,3Big,ii,261.0,779.2031555399999
amazon,3Big,ii,247.0,1037.1706977386407
amazon,3Big,ii,299.0,1320.1929981627452
amazon,3Big,ii,246.0,1068.449452045
bbc,3Big,ii,450.0,2082.312874983654
bbc,3Big,ii,444.0,2154.985798294369
bbc,3Big,ii,451.0,1987.549504316861
bbc,3Big,ii,438.0,1728.1071555934625
bbc,3Big,ii,406.0,1830.5909337904573
bbc,3Big,ii,489.0,1721.486069086797
bbc,3Big,ii,449.0,2063.734746748104
bbc,3Big,ii,467.0,2311.40171688
bbc,3Big,ii,441.0,1653.984568465243
bbc,3Big,ii,458.0,2222.28448848
bbc,3Big,ii,429.0,1875.8122063299998
bbc,3Big,ii,623.0,2649.3908672866664
bbc,3Big,ii,510.0,2240.9770544158905
bbc,3Big,ii,485.0,1862.6469528459222
bbc,3Big,ii,442.0,1921.8985354033168
bbc,3Big,ii,414.0,1862.4600890799998
bbc,3Big,ii,440.0,1598.0198115433338
bbc,3Big,ii,438.0,1880.967057188259
bbc,3Big,ii,435.0,1515.4113814725242
bbc,3Big,ii,495.0,2038.1462902893463
bbc,3Big,ii,436.0,1789.7914387658823
bbc,3Big,ii,424.0,1896.9127881200002
bbc,3Big,ii,488.0,1719.7695125330717
bbc,3Big,ii,470.0,1638.5918500433656
bbc,3Big,ii,402.0,1570.0214327556312
bbc,3Big,ii,433.0,1774.4586452091587
bbc,3Big,ii,472.0,1859.3638231195423
bbc,3Big,ii,447.0,1590.0146832656956
bbc,3Big,ii,467.0,1914.8922571063804
bbc,3Big,ii,455.0,1836.2183373743692
bbc,3Big,ii,447.0,1999.2225873473203
bbc,3Big,ii,448.0,2202.7014855800294
bbc,3Big,ii,457.0,1998.82819212489
bbc,3Big,ii,596.0,2457.1886885683007
bbc,3Big,ii,442.0,1420.4880270333335
bbc,3Big,ii,429.0,1824.85402521
bbc,3Big,ii,416.0,1784.712778645437
bbc,3Big,ii,507.0,2020.0426373744015
bbc,3Big,ii,427.0,1534.196986510735
bbc,3Big,ii,438.0,1737.165759703464
bbc,3Big,ii,470.0,1748.6031494344336
bbc,3Big,ii,434.0,1735.1312783440776
bbc,3Big,ii,477.0,2126.559317477104
bbc,3Big,ii,422.0,1527.9006581500003
bbc,3Big,ii,373.0,1499.6625042776452
bbc,3Big,ii,466.0,1772.2618491053174
bbc,3Big,ii,522.0,2123.2299285641984
bbc,3Big,ii,418.0,1599.8609729199998
bbc,3Big,ii,444.0,1756.817282056359
bbc,3Big,ii,444.0,1945.681259238592
bbc,3Big,ii,436.0,1816.7723958760787
bbc,3Big,ii,460.0,1564.8867408773408
bbc,3Big,ii,408.0,1398.8661352966667
bbc,3Big,ii,453.0,2217.7439316561904
bbc,3Big,ii,444.0,1805.0858398307691
bbc,3Big,ii,477.0,2124.0874905333335
bbc,3Big,ii,412.0,1585.46305125822
bbc,3Big,ii,364.0,1638.5859924916665
bbc,3Big,ii,447.0,1872.797585562941
bbc,3Big,ii,426.0,1726.122670200842
bbc,3Big,ii,417.0,1822.7106537019733
bbc,3Big,ii,446.0,1773.4078729442072
bbc,3Big,ii,416.0,1413.0149353648367
bbc,3Big,ii,511.0,2256.1366049563067
bbc,3Big,ii,453.0,1811.8800612319228
bbc,3Big,ii,407.0,1423.254404641071
bbc,3Big,ii,418.0,1550.1169867620513
bbc,3Big,ii,427.0,1791.1337714323547
bbc,3Big,ii,457.0,2213.71230656
bbc,3Big,ii,438.0,1749.7230624566344
bbc,3Big,ii,458.0,2091.424516415686
bbc,3Big,ii,473.0,1662.7155299341027
bbc,3Big,ii,410.0,1612.6179896699343
bbc,3Big,ii,452.0,1744.8258431000002
bbc,3Big,ii,439.0,1656.1071860185114
bbc,3Big,ii,445.0,1845.0745448999999
bbc,3Big,ii,501.0,2192.3289417399997
bbc,3Big,ii,451.0,1733.830236027929
bbc,3Big,ii,483.0,2077.7422546682355
bbc,3Big,ii,456.0,1665.3443541592158
bbc,3Big,ii,425.0,1808.0384440605883
bbc,3Big,ii,425.0,1807.4466404749999
bbc,3Big,ii,482.0,1841.1814976563398
bbc,3Big,ii,451.0,1643.3128124283005
bbc,3Big,ii,457.0,1806.16892536
bbc,3Big,ii,430.0,1824.9532090933333
bbc,3Big,ii,434.0,1778.5582292220993
bbc,3Big,ii,474.0,1740.8959444603133
bbc,3Big,ii,457.0,2130.6554452797886
bbc,3Big,ii,443.0,2006.51937822
bbc,3Big,ii,455.0,2112.1853864128157
bbc,3Big,ii,449.0,2051.2716293346407
bbc,3Big,ii,439.0,2088.8665576979133
bbc,3Big,ii,644.0,3005.9455569210677
bbc,3Big,ii,479.0,1996.0855841141029
bbc,3Big,ii,424.0,1628.2712646040989
bbc,3Big,ii,457.0,1750.2871187839603
bbc,3Big,ii,441.0,1845.1313889837434
bbc,3Big,ii,454.0,2056.5997200362876
bbc,3Big,ii,545.0,2356.16184272
bbc,3Big,ii,464.0,1509.9833765069252
bbc,3Big,ii,469.0,1737.0384987966663
bbc,3Big,ii,433.0,1320.0131853993464
bbc,3Big,ii,440.0,1876.3329091133332
bbc,3Big,ii,439.0,1758.1194216526214
bbc,3Big,ii,436.0,1732.3880929362163
bbc,3Big,ii,415.0,1812.65303408
bbc,3Big,ii,459.0,2199.6477653033335
bbc,3Big,ii,446.0,1600.612206683856
bbc,3Big,ii,443.0,1798.8294161000001
bbc,3Big,ii,465.0,1774.4332114875815
bbc,3Big,ii,428.0,1642.6989178540523
bbc,3Big,ii,448.0,1801.4892039588235
bbc,3Big,ii,599.0,2599.4634690794446
bbc,3Big,ii,460.0,1994.3176921393122
bbc,3Big,ii,434.0,2145.4704438484964
bbc,3Big,ii,477.0,2213.586260080635
bbc,3Big,ii,422.0,1456.2436507073946
bbc,3Big,ii,443.0,2066.760954786832
bbc,3Big,ii,467.0,2020.231212383805
bbc,3Big,ii,428.0,1939.312839400128
bbc,3Big,ii,498.0,2053.1122788641983
bbc,3Big,ii,470.0,2180.0204419603924
bbc,3Big,ii,443.0,1911.1882960308017
bbc,3Big,ii,451.0,2033.8105812911542
bbc,3Big,ii,416.0,1477.7126660199997
bbc,3Big,ii,440.0,1782.9890548733333
bbc,3Big,ii,443.0,1644.0744218551963
bbc,3Big,ii,459.0,1728.9266798007845
bbc,3Big,ii,450.0,1814.5955198733332
bbc,3Big,ii,421.0,1523.6576399199998
bbc,3Big,ii,417.0,1830.704276106667
bbc,3Big,ii,421.0,1795.3193951140474
bbc,3Big,ii,479.0,2213.076566791765
bbc,3Big,ii,500.0,1891.8877112474836
bbc,3Big,ii,423.0,1824.9594147889
bbc,3Big,ii,474.0,2105.9113845103266
bbc,3Big,ii,438.0,1546.60290978
bbc,3Big,ii,468.0,1895.1348638446116
bbc,3Big,ii,432.0,1774.9364178857145
bbc,3Big,ii,422.0,1737.737421098006
bbc,3Big,ii,500.0,2181.1381860688234
bbc,3Big,ii,465.0,2098.192713390065
bbc,3Big,ii,447.0,2131.574467549542
bbc,3Big,ii,460.0,1967.9822207273203
bbc,3Big,ii,467.0,1674.0006645318813
bbc,3Big,ii,459.0,1672.8947361118956
bbc,3Big,ii,400.0,1747.40490052
bbc,3Big,ii,416.0,1891.9720802621919
bbc,3Big,ii,448.0,1801.31050556641
bbc,3Big,ii,460.0,2037.501416236681
bbc,3Big,ii,448.0,1565.6171972425832
bbc,3Big,ii,425.0,2001.59727064
bbc,3Big,ii,443.0,1976.1925858065993
bbc,3Big,ii,498.0,2266.563173447249
bbc,3Big,ii,441.0,1901.5139750000003
bbc,3Big,ii,474.0,2089.37303908098
bbc,3Big,ii,449.0,1868.7488645666879
bbc,3Big,ii,418.0,1870.9092746115618
bbc,3Big,ii,442.0,2159.4986037912413
bbc,3Big,ii,419.0,1675.246736115
bbc,3Big,ii,445.0,1808.8896469938231
bbc,3Big,ii,470.0,2056.3675839599996
bbc,3Big,ii,450.0,2038.944563421795
bbc,3Big,ii,420.0,1535.9606259962748
bbc,3Big,ii,447.0,2033.4858403583007
bbc,3Big,ii,433.0,2084.62971478
bbc,3Big,ii,442.0,1632.9796767850655
bbc,3Big,ii,451.0,2018.4703598591504
bbc,3Big,ii,551.0,2029.4330546027452
bbc,3Big,ii,471.0,2149.783308328145
bbc,3Big,ii,428.0,1475.3073941249997
bbc,3Big,ii,430.0,1892.832899885951
bbc,3Big,ii,439.0,1697.4239771014081
bbc,3Big,ii,411.0,1662.4885631294117
bbc,3Big,ii,459.0,2227.454767006031
bbc,3Big,ii,444.0,1442.3701791866667
bbc,3Big,ii,439.0,1874.4959837369638
bbc,3Big,ii,479.0,1714.0131515312619
bbc,3Big,ii,429.0,1732.9052795420755
bbc,3Big,ii,448.0,1788.3777621014235
bbc,3Big,ii,410.0,1645.7146942358825
bbc,3Big,ii,437.0,1755.0719000454053
bbc,3Big,ii,574.0,2225.4680018554573
bbc,3Big,ii,433.0,1539.3115017999999
bbc,3Big,ii,486.0,2111.5630065763753
bbc,3Big,ii,452.0,1925.0151275086273
bbc,3Big,ii,418.0,1760.0366452800001
bbc,3Big,ii,420.0,2023.2257041995424
bbc,3Big,ii,545.0,2292.913063762298
bbc,3Big,ii,446.0,2038.4437341313915
bbc,3Big,ii,476.0,2032.1976694482196
bbc,3Big,ii,457.0,1902.2828240082354
bbc,3Big,ii,474.0,1865.676033342549
bbc,3Big,ii,438.0,1451.2230506474511
bbc,3Big,ii,404.0,1874.640971853557
bbc,3Big,ii,474.0,2055.0230441288204
bbc,3Big,ii,431.0,2060.1508447167976
bbc,3Big,ii,437.0,1688.1609089800002
bbc,3Big,ii,458.0,1868.337575391141
bbc,3Big,ii,458.0,2137.864913757945
bbc,3Big,ii,441.0,1626.22928807
bbc,3Big,ii,512.0,2124.2470543969935
bbc,3Big,ii,451.0,1775.1237973673856
bbc,3Big,ii,441.0,1825.9543541916416
bbc,3Big,ii,420.0,1654.8352978435921
bbc,3Big,ii,459.0,1800.7067207874006
bbc,3Big,ii,420.0,1815.4582298447574
bbc,3Big,ii,473.0,1812.1757251038186
bbc,3Big,ii,418.0,1531.1680252899998
bbc,3Big,ii,442.0,1738.557880098738
bbc,3Big,ii,437.0,1652.2256436040195
bbc,3Big,ii,426.0,1842.94261954
bbc,3Big,ii,500.0,2294.3885060471243
bbc,3Big,ii,461.0,1792.0724135300002
bbc,3Big,ii,423.0,1711.9418536244013
bbc,3Big,ii,479.0,2105.1081551575944
bbc,3Big,ii,513.0,1914.14774936
bbc,3Big,ii,435.0,2100.38872872
bbc,3Big,ii,476.0,2095.327857276111
bbc,3Big,ii,442.0,1608.4029703702265
bbc,3Big,ii,442.0,1963.5922363025857
bbc,3Big,ii,474.0,1834.1548646109804
bbc,3Big,ii,453.0,1623.097978845469
bbc,3Big,ii,459.0,1744.9345384399999
bbc,3Big,ii,443.0,1485.9701019066667
bbc,3Big,ii,425.0,1600.8651259459293
bbc,3Big,ii,432.0,1744.4986680641177
bbc,3Big,ii,426.0,1803.3411220941746
bbc,3Big,ii,460.0,1839.10305858
bbc,3Big,ii,513.0,2153.95188528
bbc,3Big,ii,451.0,1827.8813772528156
bbc,3Big,ii,440.0,1760.5315434429613
bbc,3Big,ii,457.0,1658.7391300342858
bbc,3Big,ii,463.0,1884.5496267316669
bbc,3Big,ii,437.0,1739.33820493
bbc,3Big,ii,400.0,1776.067486988673
bbc,3Big,ii,451.0,2090.9925783699996
bbc,3Big,ii,475.0,1686.5616944141175
bbc,3Big,ii,430.0,1748.4452934860876
bbc,3Big,ii,422.0,1830.4628108216996
bbc,3Big,ii,448.0,1885.8404212655976
bbc,3Big,ii,456.0,1855.002253174054
bbc,3Big,ii,427.0,1880.5681937148695
bbc,3Big,ii,536.0,2442.994288406667
bbc,3Big,ii,423.0,1900.2746032811763
bbc,3Big,ii,436.0,1748.3424480002266
bbc,3Big,ii,420.0,1525.2205863804018
bbc,3Big,ii,429.0,2125.42559321455
bbc,3Big,ii,430.0,2077.200049679822
bbc,3Big,ii,488.0,2006.3208711943562
bbc,3Big,ii,422.0,1645.0711474476193
bbc,3Big,ii,458.0,2067.2862138972346
bbc,3Big,ii,432.0,2050.4809483575664
bbc,3Big,ii,441.0,1797.30020488
bbc,3Big,ii,437.0,2122.1219827559385
bbc,3Big,ii,453.0,2063.236136815
bbc,3Big,ii,434.0,1689.2628908687907
bbc,3Big,ii,615.0,2554.07407198877
bbc,3Big,ii,439.0,1750.4881909999997
bbc,3Big,ii,479.0,1901.5136555618099
bbc,3Big,ii,468.0,1828.7201402362136
bbc,3Big,ii,444.0,1645.0773793024248
bbc,3Big,ii,407.0,1693.1061602358973
bbc,3Big,ii,503.0,2040.757544777087
bbc,3Big,ii,443.0,1827.020308845218
bbc,3Big,ii,461.0,1874.8963492600003
bbc,3Big,ii,436.0,1608.8788827629808
bbc,3Big,ii,436.0,1619.491151051923
bbc,3Big,ii,439.0,2051.93786236
bbc,3Big,ii,441.0,2121.72950666
bbc,3Big,ii,420.0,1714.6486234089543
bbc,3Big,ii,449.0,1616.2551120774688
bbc,3Big,ii,463.0,1925.2301929409773
bbc,3Big,ii,447.0,1901.2847346333333
bbc,3Big,ii,460.0,2355.552679134124
bbc,3Big,ii,447.0,1824.6239467005776
bbc,3Big,ii,425.0,1877.1315968375034
bbc,3Big,ii,428.0,2223.6168935207193
bbc,3Big,ii,544.0,2500.1317255275
bbc,3Big,ii,431.0,1711.3695746455555
bbc,3Big,ii,468.0,2097.7248170353246
bbc,3Big,ii,460.0,2033.9236624119608
bbc,3Big,ii,440.0,1903.1739558408108
bbc,3Big,ii,486.0,2086.652693523766
bbc,3Big,ii,428.0,1361.1303944302138
bbc,3Big,ii,414.0,1673.7830188874727
bbc,3Big,ii,447.0,2079.9229422333947
bbc,3Big,ii,423.0,1658.6578072091504
bbc,3Big,ii,417.0,1710.7695252899998
bbc,3Big,ii,449.0,1591.041169007974
bbc,3Big,ii,475.0,1987.6858011786273
bbc,3Big,ii,486.0,1944.24444697
bbc,3Big,ii,438.0,1840.3233080274838
bbc,3Big,ii,435.0,1776.8903386796073
bbc,3Big,ii,401.0,1700.4420459715209
bbc,3Big,ii,424.0,2120.8235960550005
bbc,3Big,ii,457.0,2082.651349663366
bbc,3Big,ii,431.0,2084.66406949522
bbc,3Big,ii,440.0,1955.8036834530717
bbc,3Big,ii,449.0,2065.8438893564708
bbc,3Big,ii,459.0,2016.530131416346
bbc,3Big,ii,430.0,1949.611735030809
bbc,3Big,ii,433.0,1915.9550962653595
bbc,3Big,ii,425.0,2019.376722644045
bbc,3Big,ii,451.0,1721.8951293000002
bbc,3Big,ii,453.0,2018.90423859
bbc,3Big,ii,451.0,1999.5429961736538
bbc,3Big,ii,428.0,1515.2961200246077
bbc,3Big,ii,464.0,2300.5587687976795
bbc,3Big,ii,448.0,1503.8418096526143
bbc,3Big,ii,494.0,1916.9326258741175
bbc,3Big,ii,422.0,1721.3063955124182
bbc,3Big,ii,428.0,2042.93097276
bbc,3Big,ii,416.0,1714.00243056
bbc,3Big,ii,502.0,2029.252530934895
bbc,3Big,ii,459.0,1788.7214882943688
bbc,3Big,ii,450.0,2035.4859242399998
bbc,3Big,ii,494.0,1945.8562503549201
bbc,3Big,ii,465.0,1585.3678687689544
bbc,3Big,ii,433.0,1797.8820248055017
bbc,3Big,ii,458.0,1848.3932465186729
bbc,3Big,ii,420.0,1715.6241834129448
bbc,3Big,ii,461.0,1617.1810780493001
bbc,3Big,ii,457.0,1836.8226184039543
bbc,3Big,ii,440.0,1994.4459269253132
bbc,3Big,ii,463.0,1942.3301772767322
bbc,3Big,ii,469.0,1951.1083650549672
bbc,3Big,ii,506.0,1591.2994733125327
bbc,3Big,ii,434.0,2096.8101909871793
bbc,3Big,ii,450.0,2021.5789801926799
bbc,3Big,ii,431.0,1878.7269664445103
bbc,3Big,ii,459.0,2006.9304904753074
bbc,3Big,ii,444.0,2096.645763605098
bbc,3Big,ii,396.0,1594.7135697179613
bbc,3Big,ii,463.0,1754.7832951133335
bbc,3Big,ii,446.0,1631.804518682745
bbc,3Big,ii,486.0,2274.899056948968
bbc,3Big,ii,462.0,1764.00197618
bbc,3Big,ii,431.0,1421.4063442508493
bbc,3Big,ii,437.0,1660.0589852298035
bbc,3Big,ii,439.0,1702.3121315944443
bbc,3Big,ii,460.0,1666.811262583077
bbc,3Big,ii,556.0,2272.999612917974
bbc,3Big,ii,463.0,1651.1071606139808
bbc,3Big,ii,474.0,2078.406842695536
bbc,3Big,ii,440.0,1511.1970052734641
bbc,3Big,ii,435.0,1959.8895387066668
bbc,3Big,ii,501.0,2261.7388251999996
bbc,3Big,ii,444.0,1820.313544212298
bbc,3Big,ii,429.0,2015.2257433394573
bbc,3Big,ii,429.0,1667.4123064007442
bbc,3Big,ii,474.0,2103.735644883758
bbc,3Big,ii,463.0,1972.401086347308
bbc,3Big,ii,443.0,1580.5731629785091
bbc,3Big,ii,465.0,2061.1034913731546
bbc,3Big,ii,527.0,2090.1804598904246
bbc,3Big,ii,442.0,1719.3239282449138
bbc,3Big,ii,478.0,1719.7332492384269
bbc,3Big,ii,422.0,1734.2549362135112
bbc,3Big,ii,444.0,1876.061558342004
bbc,3Big,ii,425.0,1743.1229402120916
bbc,3Big,ii,414.0,1629.8539472010334
bbc,3Big,ii,469.0,1844.4976541969231
bbc,3Big,ii,428.0,2164.7012035246353
bbc,3Big,ii,455.0,2177.8170027446754
bbc,3Big,ii,459.0,1865.8077822816667
bbc,3Big,ii,489.0,1736.1630597192486
bbc,3Big,ii,423.0,1677.5885407343044
bbc,3Big,ii,459.0,1783.839808011253
bbc,3Big,ii,456.0,1662.8161366173465
bbc,3Big,ii,446.0,1818.0083629298379
bbc,3Big,ii,439.0,1578.6927580341026
bbc,3Big,ii,533.0,2068.243514552418
bbc,3Big,ii,428.0,1577.5791851064077
bbc,3Big,ii,455.0,2015.50426775
bbc,3Big,ii,472.0,1958.2758008438839
bbc,3Big,ii,421.0,2073.7272878875406
bbc,3Big,ii,422.0,1632.4300235
bbc,3Big,ii,437.0,1710.633323490882
bbc,3Big,ii,446.0,1740.1399762199999
bbc,3Big,ii,454.0,1898.8948563808415
bbc,3Big,ii,427.0,1775.467384455016
bbc,3Big,ii,446.0,1635.9817408684469
bbc,3Big,ii,452.0,1800.5035872400001
bbc,3Big,ii,449.0,1816.9467887317476
bbc,3Big,ii,496.0,2090.34481716
bbc,3Big,ii,441.0,1768.1549234626143
bbc,3Big,ii,458.0,1772.842882413856
bbc,3Big,ii,448.0,1704.2583322583819
bbc,3Big,ii,404.0,1867.5048958157518
bbc,3Big,ii,474.0,2019.9135206800001
bbc,3Big,ii,439.0,1598.80136503
bbc,3Big,ii,479.0,2222.7667954774756
bbc,3Big,ii,465.0,1580.4817779513187
bbc,3Big,ii,425.0,1765.980605392987
bbc,3Big,ii,431.0,1798.909152556131
bbc,3Big,ii,418.0,1680.1939497600001
bbc,3Big,ii,443.0,2059.2273331072497
cnn,3Big,ii,710.0,2838.948572466667
cnn,3Big,ii,657.0,2804.869014922876
cnn,3Big,ii,673.0,2854.747388312875
cnn,3Big,ii,811.0,3063.4748875265636
cnn,3Big,ii,742.0,3105.82632562017
cnn,3Big,ii,664.0,2679.611038973464
cnn,3Big,ii,682.0,2641.2645118963037
cnn,3Big,ii,655.0,2811.657352906945
cnn,3Big,ii,749.0,3059.611604179982
cnn,3Big,ii,657.0,2564.7803968893863
cnn,3Big,ii,632.0,2547.421432485621
cnn,3Big,ii,678.0,2542.5312496739216
cnn,3Big,ii,667.0,2834.287988033819
cnn,3Big,ii,731.0,3041.5699093036897
cnn,3Big,ii,651.0,2362.352940570971
cnn,3Big,ii,655.0,2862.1289982
cnn,3Big,ii,637.0,2408.7503047289874
cnn,3Big,ii,719.0,2899.434682511153
cnn,3Big,ii,645.0,2655.1380654110844
cnn,3Big,ii,672.0,2582.3905016802587
cnn,3Big,ii,655.0,2798.2885772247573
cnn,3Big,ii,813.0,3187.1458298779708
cnn,3Big,ii,643.0,2804.806640631569
cnn,3Big,ii,645.0,2776.212113462725
cnn,3Big,ii,638.0,2731.981276029611
cnn,3Big,ii,793.0,3542.0213482470785
cnn,3Big,ii,673.0,2464.4025202124594
cnn,3Big,ii,651.0,2829.6864359425563
cnn,3Big,ii,666.0,2798.0127395806535
cnn,3Big,ii,656.0,2500.4167888399998
cnn,3Big,ii,721.0,3041.6195939888885
cnn,3Big,ii,658.0,2619.458482852345
cnn,3Big,ii,661.0,2593.4817404701726
cnn,3Big,ii,665.0,2795.9301691041396
cnn,3Big,ii,739.0,2592.4654558996717
cnn,3Big,ii,651.0,2690.417907298922
cnn,3Big,ii,642.0,2522.0654054413453
cnn,3Big,ii,656.0,2580.372095127941
cnn,3Big,ii,611.0,2531.8996712549997
cnn,3Big,ii,743.0,3026.4421402881017
cnn,3Big,ii,678.0,2291.168345949325
cnn,3Big,ii,652.0,2637.321119515468
cnn,3Big,ii,628.0,2732.693906609494
cnn,3Big,ii,684.0,2830.7337161066666
cnn,3Big,ii,677.0,2474.7358666652426
cnn,3Big,ii,760.0,3191.5648728297438
cnn,3Big,ii,650.0,2840.880873634741
cnn,3Big,ii,655.0,2446.949512376958
cnn,3Big,ii,626.0,2513.6663650244445
cnn,3Big,ii,720.0,2837.4291086761336
cnn,3Big,ii,695.0,2602.5000065873855
cnn,3Big,ii,654.0,2554.140523259131
cnn,3Big,ii,655.0,2752.4979786427184
cnn,3Big,ii,640.0,2821.822910839806
cnn,3Big,ii,795.0,3479.09613042323
cnn,3Big,ii,654.0,2678.78424465
cnn,3Big,ii,680.0,2937.279497782639
cnn,3Big,ii,641.0,2345.541661
cnn,3Big,ii,849.0,3211.7017396268457
cnn,3Big,ii,719.0,2777.5771590720387
cnn,3Big,ii,622.0,2584.9824906979284
cnn,3Big,ii,685.0,2628.667824135822
cnn,3Big,ii,667.0,2951.982105682157
cnn,3Big,ii,794.0,3096.0809589886276
cnn,3Big,ii,649.0,2628.2471130313916
cnn,3Big,ii,643.0,2414.6957077083007
cnn,3Big,ii,677.0,2720.205019727114
cnn,3Big,ii,604.0,2192.7856527788563
cnn,3Big,ii,661.0,2761.317489365686
cnn,3Big,ii,672.0,2793.199798302692
cnn,3Big,ii,675.0,2869.496238299929
cnn,3Big,ii,629.0,2425.0982747470875
cnn,3Big,ii,767.0,2851.7801943991503
cnn,3Big,ii,821.0,3215.9337321188887
cnn,3Big,ii,646.0,2505.720799362958
cnn,3Big,ii,669.0,3023.672191921404
cnn,3Big,ii,652.0,2676.204430550585
cnn,3Big,ii,638.0,2729.0034471471527
cnn,3Big,ii,665.0,2800.1061979569163
cnn,3Big,ii,742.0,2851.1791614597714
cnn,3Big,ii,880.0,3193.9520156471062
cnn,3Big,ii,662.0,2490.82681253534
cnn,3Big,ii,684.0,2513.9615002732025
cnn,3Big,ii,683.0,3002.896040945425
cnn,3Big,ii,794.0,3255.18412282886
cnn,3Big,ii,867.0,3125.688812488464
cnn,3Big,ii,642.0,2533.9020539080066
cnn,3Big,ii,669.0,2776.1623577026608
cnn,3Big,ii,659.0,2726.7566884444177
cnn,3Big,ii,666.0,2647.4452926
cnn,3Big,ii,686.0,2850.7011123400002
cnn,3Big,ii,764.0,3018.896801795377
cnn,3Big,ii,1220.0,4494.572857828927
cnn,3Big,ii,622.0,2454.8994367825244
cnn,3Big,ii,684.0,2779.159212933484
cnn,3Big,ii,779.0,3042.4413719578965
cnn,3Big,ii,1201.0,4810.232148170059
cnn,3Big,ii,649.0,2563.610123700758
cnn,3Big,ii,696.0,2896.620919071391
cnn,3Big,ii,615.0,2614.496534193
cnn,3Big,ii,651.0,2416.6927321306107
cnn,3Big,ii,798.0,3069.8493444639803
cnn,3Big,ii,1347.0,5112.449572674113
cnn,3Big,ii,686.0,2779.7945877330853
cnn,3Big,ii,673.0,2645.16909411932
cnn,3Big,ii,626.0,2397.4621556
cnn,3Big,ii,788.0,3237.075670998693
cnn,3Big,ii,1349.0,4899.300931000951
cnn,3Big,ii,705.0,2812.1227668529677
cnn,3Big,ii,639.0,2642.7446625570587
cnn,3Big,ii,662.0,2616.5607537174515
cnn,3Big,ii,631.0,2800.5000269823754
cnn,3Big,ii,670.0,2522.0825533981692
cnn,3Big,ii,794.0,3212.5050711594104
cnn,3Big,ii,1399.0,5817.376307996092
cnn,3Big,ii,666.0,2595.6751060233332
cnn,3Big,ii,634.0,2481.9870780866668
cnn,3Big,ii,663.0,2424.7277268110456
cnn,3Big,ii,665.0,2768.0436760833336
cnn,3Big,ii,1225.0,4432.053918214759
cnn,3Big,ii,636.0,2547.751938445065
cnn,3Big,ii,625.0,2380.6985769
cnn,3Big,ii,656.0,2770.818927483333
cnn,3Big,ii,638.0,2433.233405840194
cnn,3Big,ii,627.0,2342.737431935131
cnn,3Big,ii,631.0,2666.2838822933336
cnn,3Big,ii,685.0,2528.141539382157
cnn,3Big,ii,708.0,2885.2743892545636
cnn,3Big,ii,649.0,2781.737122757581
cnn,3Big,ii,645.0,2582.0649324950327
cnn,3Big,ii,655.0,2681.7496335223173
cnn,3Big,ii,646.0,2493.2064464749283
cnn,3Big,ii,655.0,2590.5053779871264
cnn,3Big,ii,647.0,2633.1445884216264
cnn,3Big,ii,619.0,2611.431173024207
cnn,3Big,ii,731.0,3142.0402251555333
cnn,3Big,ii,655.0,2814.816523621197
cnn,3Big,ii,617.0,2804.63809945
cnn,3Big,ii,664.0,2848.1729642493015
cnn,3Big,ii,712.0,2772.4573814648365
cnn,3Big,ii,679.0,2874.9764491406536
cnn,3Big,ii,656.0,2707.841444097516
cnn,3Big,ii,633.0,2687.6309654432403
cnn,3Big,ii,794.0,3226.0702440014306
cnn,3Big,ii,679.0,2839.4864931663687
cnn,3Big,ii,649.0,2917.09767
cnn,3Big,ii,640.0,2835.7971079323765
cnn,3Big,ii,796.0,2996.264395486438
cnn,3Big,ii,646.0,2571.6417150826464
cnn,3Big,ii,678.0,2654.0805551
cnn,3Big,ii,681.0,2929.658730469738
cnn,3Big,ii,769.0,3007.970279917353
cnn,3Big,ii,665.0,2878.147463672222
cnn,3Big,ii,648.0,2480.2846565913724
cnn,3Big,ii,645.0,2669.9344071214528
cnn,3Big,ii,679.0,2669.2047184408243
cnn,3Big,ii,808.0,3346.3810122976474
cnn,3Big,ii,639.0,2801.7996029297087
cnn,3Big,ii,657.0,2916.47775176
cnn,3Big,ii,636.0,2887.5599924999997
cnn,3Big,ii,781.0,3307.8813669784495
cnn,3Big,ii,677.0,2772.148373662619
cnn,3Big,ii,655.0,2556.649842160621
cnn,3Big,ii,628.0,2729.6208652941173
cnn,3Big,ii,724.0,2863.2735005221975
cnn,3Big,ii,670.0,2864.275329822962
cnn,3Big,ii,634.0,2528.801433749744
cnn,3Big,ii,659.0,2485.6371410721217
cnn,3Big,ii,683.0,2651.6721810388235
cnn,3Big,ii,657.0,2801.7837391524185
cnn,3Big,ii,637.0,2614.190026786497
cnn,3Big,ii,630.0,2543.588775768171
cnn,3Big,ii,666.0,2762.886207284416
